temperature,humidity,rainfall,pressure,wind_speed,rainfall_3h,rainfall_6h,rainfall_12h,rainfall_24h,hour,day_of_week,month,latitude,longitude,rainfall_next_1h
31.9,58,0.0,954.6,7.7,0.0,0.0,0.0,0.4,17,5,8,26.9124,75.7873,0.1
30.8,64,0.1,955.2,5.8,0.1,0.1,0.1,0.1,18,5,8,26.9124,75.7873,0.0
29.6,71,0.0,955.4,6.5,0.1,0.1,0.1,0.1,19,5,8,26.9124,75.7873,0.0
29.1,71,0.0,955.7,7.4,0.1,0.1,0.1,0.1,20,5,8,26.9124,75.7873,0.0
28.5,74,0.0,956.4,7.1,0.0,0.1,0.1,0.1,21,5,8,26.9124,75.7873,0.0
28.0,76,0.0,956.7,6.8,0.0,0.1,0.1,0.1,22,5,8,26.9124,75.7873,0.0
28.1,78,0.0,956.5,7.3,0.0,0.1,0.1,0.1,23,5,8,26.9124,75.7873,0.0
27.5,80,0.0,956.4,6.6,0.0,0.0,0.1,0.1,0,6,8,26.9124,75.7873,0.0
27.2,80,0.0,956.2,7.7,0.0,0.0,0.1,0.1,1,6,8,26.9124,75.7873,0.0
26.8,81,0.0,955.8,5.9,0.0,0.0,0.1,0.1,2,6,8,26.9124,75.7873,0.0
26.5,82,0.0,955.7,5.6,0.0,0.0,0.1,0.1,3,6,8,26.9124,75.7873,0.0
26.2,83,0.0,955.7,6.9,0.0,0.0,0.1,0.1,4,6,8,26.9124,75.7873,0.0
26.9,79,0.0,955.8,9.3,0.0,0.0,0.1,0.1,5,6,8,26.9124,75.7873,0.0
26.5,80,0.0,956.8,9.1,0.0,0.0,0.0,0.1,6,6,8,26.9124,75.7873,0.0
27.2,77,0.0,957.2,10.2,0.0,0.0,0.0,0.1,7,6,8,26.9124,75.7873,0.0
28.4,71,0.0,957.8,10.8,0.0,0.0,0.0,0.1,8,6,8,26.9124,75.7873,0.0
29.6,65,0.0,958.4,9.6,0.0,0.0,0.0,0.1,9,6,8,26.9124,75.7873,0.0
31.0,60,0.0,958.8,8.2,0.0,0.0,0.0,0.1,10,6,8,26.9124,75.7873,0.0
31.9,57,0.0,959.1,7.3,0.0,0.0,0.0,0.1,11,6,8,26.9124,75.7873,0.0
32.4,56,0.0,958.5,7.4,0.0,0.0,0.0,0.1,12,6,8,26.9124,75.7873,0.0
33.0,54,0.0,957.6,6.2,0.0,0.0,0.0,0.1,13,6,8,26.9124,75.7873,0.0
33.1,54,0.0,956.7,5.4,0.0,0.0,0.0,0.1,14,6,8,26.9124,75.7873,0.1
32.9,54,0.1,956.2,5.8,0.1,0.1,0.1,0.2,15,6,8,26.9124,75.7873,0.1
32.6,54,0.1,955.6,6.1,0.2,0.2,0.2,0.3,16,6,8,26.9124,75.7873,0.0
32.9,51,0.0,955.1,7.8,0.2,0.2,0.2,0.3,17,6,8,26.9124,75.7873,0.0
31.8,57,0.0,955.7,7.1,0.1,0.2,0.2,0.2,18,6,8,26.9124,75.7873,0.0
30.5,64,0.0,956.3,5.8,0.0,0.2,0.2,0.2,19,6,8,26.9124,75.7873,0.0
30.0,66,0.0,957.3,5.3,0.0,0.2,0.2,0.2,20,6,8,26.9124,75.7873,0.0
29.4,70,0.0,958.0,3.6,0.0,0.1,0.2,0.2,21,6,8,26.9124,75.7873,0.0
28.8,73,0.0,958.0,3.5,0.0,0.0,0.2,0.2,22,6,8,26.9124,75.7873,0.0
28.7,72,0.0,957.6,8.0,0.0,0.0,0.2,0.2,23,6,8,26.9124,75.7873,0.0
28.4,70,0.0,957.2,7.8,0.0,0.0,0.2,0.2,0,0,8,26.9124,75.7873,0.0
27.9,71,0.0,956.9,9.7,0.0,0.0,0.2,0.2,1,0,8,26.9124,75.7873,0.0
27.4,72,0.0,956.4,11.3,0.0,0.0,0.2,0.2,2,0,8,26.9124,75.7873,0.0
27.0,74,0.0,956.3,11.6,0.0,0.0,0.1,0.2,3,0,8,26.9124,75.7873,0.0
26.7,76,0.0,956.6,11.6,0.0,0.0,0.0,0.2,4,0,8,26.9124,75.7873,0.0
26.9,75,0.0,956.9,13.2,0.0,0.0,0.0,0.2,5,0,8,26.9124,75.7873,0.0
26.5,78,0.0,957.3,14.0,0.0,0.0,0.0,0.2,6,0,8,26.9124,75.7873,0.0
27.0,77,0.0,957.6,12.6,0.0,0.0,0.0,0.2,7,0,8,26.9124,75.7873,0.0
28.3,72,0.0,957.9,13.4,0.0,0.0,0.0,0.2,8,0,8,26.9124,75.7873,0.0
29.8,66,0.0,958.6,13.6,0.0,0.0,0.0,0.2,9,0,8,26.9124,75.7873,0.0
31.2,61,0.0,958.5,14.1,0.0,0.0,0.0,0.2,10,0,8,26.9124,75.7873,0.0
32.2,56,0.0,958.5,11.8,0.0,0.0,0.0,0.2,11,0,8,26.9124,75.7873,0.1
32.2,56,0.1,957.8,9.1,0.1,0.1,0.1,0.3,12,0,8,26.9124,75.7873,0.0
32.9,52,0.0,957.4,8.9,0.1,0.1,0.1,0.3,13,0,8,26.9124,75.7873,0.2
28.9,67,0.2,956.7,13.5,0.3,0.3,0.3,0.5,14,0,8,26.9124,75.7873,1.8
27.1,84,1.8,956.5,4.9,2.0,2.1,2.1,2.2,15,0,8,26.9124,75.7873,0.0
28.0,77,0.0,956.1,4.5,2.0,2.1,2.1,2.1,16,0,8,26.9124,75.7873,0.0
30.0,68,0.0,955.4,3.9,1.8,2.1,2.1,2.1,17,0,8,26.9124,75.7873,0.0
29.6,72,0.0,956.0,3.3,0.0,2.0,2.1,2.1,18,0,8,26.9124,75.7873,0.0
28.8,78,0.0,956.6,3.6,0.0,2.0,2.1,2.1,19,0,8,26.9124,75.7873,0.0
28.5,81,0.0,957.1,3.8,0.0,1.8,2.1,2.1,20,0,8,26.9124,75.7873,0.0
28.1,83,0.0,957.5,4.4,0.0,0.0,2.1,2.1,21,0,8,26.9124,75.7873,3.3
24.2,99,3.3,958.3,5.0,3.3,3.3,5.4,5.4,22,0,8,26.9124,75.7873,0.8
26.6,88,0.8,957.3,5.6,4.1,4.1,6.2,6.2,23,0,8,26.9124,75.7873,0.0
25.8,91,0.0,957.0,4.7,4.1,4.1,6.1,6.2,0,1,8,26.9124,75.7873,0.0
25.5,91,0.0,956.6,5.1,0.8,4.1,6.1,6.2,1,1,8,26.9124,75.7873,0.0
25.3,92,0.0,956.1,5.2,0.0,4.1,5.9,6.2,2,1,8,26.9124,75.7873,0.0
25.3,93,0.0,956.2,0.5,0.0,4.1,4.1,6.2,3,1,8,26.9124,75.7873,0.4
24.2,96,0.4,956.6,10.6,0.4,1.2,4.5,6.6,4,1,8,26.9124,75.7873,0.3
25.5,99,0.3,956.3,7.5,0.7,0.7,4.8,6.9,5,1,8,26.9124,75.7873,0.0
24.8,99,0.0,956.7,5.3,0.7,0.7,4.8,6.9,6,1,8,26.9124,75.7873,1.7
23.9,99,1.7,957.9,6.2,2.0,2.4,6.5,8.6,7,1,8,26.9124,75.7873,2.1
24.5,96,2.1,958.0,3.2,3.8,4.5,8.6,10.7,8,1,8,26.9124,75.7873,0.3
26.5,89,0.3,958.3,4.3,4.1,4.8,8.9,11.0,9,1,8,26.9124,75.7873,0.0
28.9,76,0.0,958.6,6.4,2.4,4.4,5.6,11.0,10,1,8,26.9124,75.7873,0.0
28.7,77,0.0,958.4,7.6,0.3,4.1,4.8,11.0,11,1,8,26.9124,75.7873,0.1
30.5,65,0.1,958.1,7.9,0.1,4.2,4.9,11.0,12,1,8,26.9124,75.7873,0.1
30.0,65,0.1,957.2,9.0,0.2,2.6,5.0,11.1,13,1,8,26.9124,75.7873,0.0
30.5,64,0.0,956.5,8.4,0.2,0.5,5.0,10.9,14,1,8,26.9124,75.7873,0.0
31.3,59,0.0,956.2,9.9,0.1,0.2,5.0,9.1,15,1,8,26.9124,75.7873,0.0
30.8,59,0.0,955.8,9.4,0.0,0.2,4.6,9.1,16,1,8,26.9124,75.7873,0.0
30.9,63,0.0,956.1,4.4,0.0,0.2,4.3,9.1,17,1,8,26.9124,75.7873,0.0
29.8,71,0.0,956.4,2.2,0.0,0.1,4.3,9.1,18,1,8,26.9124,75.7873,0.1
28.5,82,0.1,956.8,2.9,0.1,0.1,2.7,9.2,19,1,8,26.9124,75.7873,0.0
27.5,86,0.0,957.5,7.4,0.1,0.1,0.6,9.2,20,1,8,26.9124,75.7873,0.0
26.9,88,0.0,957.7,6.5,0.1,0.1,0.3,9.2,21,1,8,26.9124,75.7873,0.0
26.5,89,0.0,957.3,6.5,0.0,0.1,0.3,5.9,22,1,8,26.9124,75.7873,0.0
27.2,89,0.0,956.9,6.1,0.0,0.1,0.3,5.1,23,1,8,26.9124,75.7873,0.0
26.9,90,0.0,957.1,5.0,0.0,0.1,0.2,5.1,0,2,8,26.9124,75.7873,0.0
26.8,91,0.0,957.0,3.3,0.0,0.0,0.1,5.1,1,2,8,26.9124,75.7873,0.0
26.5,92,0.0,956.6,2.8,0.0,0.0,0.1,5.1,2,2,8,26.9124,75.7873,0.0
26.2,93,0.0,956.2,5.0,0.0,0.0,0.1,5.1,3,2,8,26.9124,75.7873,0.0
26.0,93,0.0,956.5,7.2,0.0,0.0,0.1,4.7,4,2,8,26.9124,75.7873,0.0
26.3,93,0.0,956.5,7.4,0.0,0.0,0.1,4.4,5,2,8,26.9124,75.7873,0.0
26.2,91,0.0,956.4,10.2,0.0,0.0,0.1,4.4,6,2,8,26.9124,75.7873,0.0
27.1,86,0.0,957.0,9.9,0.0,0.0,0.0,2.7,7,2,8,26.9124,75.7873,0.0
28.2,78,0.0,957.3,13.5,0.0,0.0,0.0,0.6,8,2,8,26.9124,75.7873,0.0
29.5,72,0.0,958.2,11.9,0.0,0.0,0.0,0.3,9,2,8,26.9124,75.7873,0.0
30.5,69,0.0,958.4,12.7,0.0,0.0,0.0,0.3,10,2,8,26.9124,75.7873,0.1
31.6,62,0.1,957.9,14.7,0.1,0.1,0.1,0.4,11,2,8,26.9124,75.7873,0.1
32.3,58,0.1,957.6,12.2,0.2,0.2,0.2,0.4,12,2,8,26.9124,75.7873,0.0
32.9,54,0.0,956.7,10.0,0.2,0.2,0.2,0.3,13,2,8,26.9124,75.7873,0.0
33.1,52,0.0,955.9,9.7,0.1,0.2,0.2,0.3,14,2,8,26.9124,75.7873,0.0
33.2,51,0.0,955.3,7.9,0.0,0.2,0.2,0.3,15,2,8,26.9124,75.7873,0.0
32.8,53,0.0,954.5,7.5,0.0,0.2,0.2,0.3,16,2,8,26.9124,75.7873,0.0
33.0,55,0.0,954.6,6.3,0.0,0.1,0.2,0.3,17,2,8,26.9124,75.7873,0.1
30.2,71,0.1,955.0,5.2,0.1,0.1,0.3,0.4,18,2,8,26.9124,75.7873,0.0
28.3,82,0.0,955.4,6.9,0.1,0.1,0.3,0.3,19,2,8,26.9124,75.7873,0.0
27.4,87,0.0,955.9,6.2,0.1,0.1,0.3,0.3,20,2,8,26.9124,75.7873,0.0
27.2,87,0.0,956.3,6.0,0.0,0.1,0.3,0.3,21,2,8,26.9124,75.7873,0.0
27.3,86,0.0,956.6,5.4,0.0,0.1,0.3,0.3,22,2,8,26.9124,75.7873,0.0
27.4,86,0.0,956.5,6.3,0.0,0.1,0.2,0.3,23,2,8,26.9124,75.7873,0.0
26.8,89,0.0,956.2,4.3,0.0,0.0,0.1,0.3,0,3,8,26.9124,75.7873,0.0
26.9,88,0.0,955.7,6.1,0.0,0.0,0.1,0.3,1,3,8,26.9124,75.7873,0.0
27.5,77,0.0,955.4,10.5,0.0,0.0,0.1,0.3,2,3,8,26.9124,75.7873,0.0
27.3,75,0.0,955.2,11.6,0.0,0.0,0.1,0.3,3,3,8,26.9124,75.7873,0.0
26.9,77,0.0,955.2,13.2,0.0,0.0,0.1,0.3,4,3,8,26.9124,75.7873,0.0
27.1,78,0.0,955.7,15.5,0.0,0.0,0.1,0.3,5,3,8,26.9124,75.7873,0.0
26.8,78,0.0,956.0,15.7,0.0,0.0,0.0,0.3,6,3,8,26.9124,75.7873,0.0
27.1,77,0.0,956.4,16.9,0.0,0.0,0.0,0.3,7,3,8,26.9124,75.7873,0.0
28.1,74,0.0,956.7,16.7,0.0,0.0,0.0,0.3,8,3,8,26.9124,75.7873,0.0
29.1,72,0.0,957.3,15.8,0.0,0.0,0.0,0.3,9,3,8,26.9124,75.7873,0.0
30.6,67,0.0,957.6,15.5,0.0,0.0,0.0,0.3,10,3,8,26.9124,75.7873,0.0
31.9,60,0.0,957.3,14.2,0.0,0.0,0.0,0.2,11,3,8,26.9124,75.7873,0.0
32.6,56,0.0,957.0,12.0,0.0,0.0,0.0,0.1,12,3,8,26.9124,75.7873,0.0
32.8,54,0.0,956.3,10.2,0.0,0.0,0.0,0.1,13,3,8,26.9124,75.7873,0.0
32.6,54,0.0,955.7,7.9,0.0,0.0,0.0,0.1,14,3,8,26.9124,75.7873,0.0
32.5,55,0.0,955.0,6.0,0.0,0.0,0.0,0.1,15,3,8,26.9124,75.7873,0.0
32.3,56,0.0,954.5,6.7,0.0,0.0,0.0,0.1,16,3,8,26.9124,75.7873,0.0
32.7,54,0.0,954.3,6.2,0.0,0.0,0.0,0.1,17,3,8,26.9124,75.7873,0.0
30.8,63,0.0,954.3,4.2,0.0,0.0,0.0,0.0,18,3,8,26.9124,75.7873,0.0
29.5,68,0.0,954.6,6.3,0.0,0.0,0.0,0.0,19,3,8,26.9124,75.7873,0.0
29.0,69,0.0,955.3,8.5,0.0,0.0,0.0,0.0,20,3,8,26.9124,75.7873,0.0
28.7,70,0.0,956.1,8.4,0.0,0.0,0.0,0.0,21,3,8,26.9124,75.7873,0.0
28.2,73,0.0,956.5,8.9,0.0,0.0,0.0,0.0,22,3,8,26.9124,75.7873,0.0
28.2,75,0.0,956.2,11.0,0.0,0.0,0.0,0.0,23,3,8,26.9124,75.7873,0.0
27.9,76,0.0,956.3,12.7,0.0,0.0,0.0,0.0,0,4,8,26.9124,75.7873,0.0
27.6,76,0.0,956.0,14.4,0.0,0.0,0.0,0.0,1,4,8,26.9124,75.7873,0.0
27.1,76,0.0,955.5,15.3,0.0,0.0,0.0,0.0,2,4,8,26.9124,75.7873,0.0
26.5,76,0.0,955.2,15.1,0.0,0.0,0.0,0.0,3,4,8,26.9124,75.7873,0.0
26.0,76,0.0,955.1,14.4,0.0,0.0,0.0,0.0,4,4,8,26.9124,75.7873,0.0
26.2,79,0.0,955.3,15.9,0.0,0.0,0.0,0.0,5,4,8,26.9124,75.7873,0.0
26.0,80,0.0,956.0,15.5,0.0,0.0,0.0,0.0,6,4,8,26.9124,75.7873,0.0
26.6,77,0.0,956.7,15.6,0.0,0.0,0.0,0.0,7,4,8,26.9124,75.7873,0.0
27.8,74,0.0,956.9,15.7,0.0,0.0,0.0,0.0,8,4,8,26.9124,75.7873,0.0
28.9,70,0.0,957.4,14.7,0.0,0.0,0.0,0.0,9,4,8,26.9124,75.7873,0.0
30.1,67,0.0,957.6,14.0,0.0,0.0,0.0,0.0,10,4,8,26.9124,75.7873,0.0
31.4,62,0.0,957.4,13.2,0.0,0.0,0.0,0.0,11,4,8,26.9124,75.7873,0.0
32.2,58,0.0,957.0,10.2,0.0,0.0,0.0,0.0,12,4,8,26.9124,75.7873,0.1
32.4,57,0.1,956.3,10.0,0.1,0.1,0.1,0.1,13,4,8,26.9124,75.7873,0.1
32.5,56,0.1,955.6,9.6,0.2,0.2,0.2,0.2,14,4,8,26.9124,75.7873,0.1
32.6,56,0.1,955.0,9.3,0.3,0.3,0.3,0.3,15,4,8,26.9124,75.7873,0.0
32.4,57,0.0,954.5,10.7,0.2,0.3,0.3,0.3,16,4,8,26.9124,75.7873,0.0
32.0,60,0.0,954.2,9.3,0.1,0.3,0.3,0.3,17,4,8,26.9124,75.7873,0.0
30.8,67,0.0,954.6,6.3,0.0,0.3,0.3,0.3,18,4,8,26.9124,75.7873,0.0
29.5,73,0.0,954.8,6.2,0.0,0.2,0.3,0.3,19,4,8,26.9124,75.7873,0.0
28.8,76,0.0,955.5,8.4,0.0,0.1,0.3,0.3,20,4,8,26.9124,75.7873,0.0
28.4,76,0.0,956.3,10.2,0.0,0.0,0.3,0.3,21,4,8,26.9124,75.7873,0.0
28.1,76,0.0,956.6,11.2,0.0,0.0,0.3,0.3,22,4,8,26.9124,75.7873,0.0
27.9,77,0.0,956.2,12.3,0.0,0.0,0.3,0.3,23,4,8,26.9124,75.7873,0.0
27.4,77,0.0,956.1,11.7,0.0,0.0,0.3,0.3,0,5,8,26.9124,75.7873,0.0
26.9,77,0.0,955.8,12.8,0.0,0.0,0.2,0.3,1,5,8,26.9124,75.7873,0.0
26.3,77,0.0,955.5,13.0,0.0,0.0,0.1,0.3,2,5,8,26.9124,75.7873,0.0
25.7,78,0.0,955.2,11.5,0.0,0.0,0.0,0.3,3,5,8,26.9124,75.7873,0.0
25.2,79,0.0,955.3,11.4,0.0,0.0,0.0,0.3,4,5,8,26.9124,75.7873,0.0
25.3,81,0.0,955.1,13.4,0.0,0.0,0.0,0.3,5,5,8,26.9124,75.7873,0.0
25.1,82,0.0,955.9,12.4,0.0,0.0,0.0,0.3,6,5,8,26.9124,75.7873,0.0
25.9,80,0.0,956.4,10.7,0.0,0.0,0.0,0.3,7,5,8,26.9124,75.7873,0.0
27.0,75,0.0,956.9,13.3,0.0,0.0,0.0,0.3,8,5,8,26.9124,75.7873,0.0
28.1,72,0.0,957.4,13.0,0.0,0.0,0.0,0.3,9,5,8,26.9124,75.7873,0.0
29.3,67,0.0,957.7,13.0,0.0,0.0,0.0,0.3,10,5,8,26.9124,75.7873,0.0
30.7,61,0.0,957.7,12.0,0.0,0.0,0.0,0.3,11,5,8,26.9124,75.7873,0.0
31.2,59,0.0,957.2,11.8,0.0,0.0,0.0,0.3,12,5,8,26.9124,75.7873,0.0
31.8,55,0.0,956.4,12.0,0.0,0.0,0.0,0.2,13,5,8,26.9124,75.7873,0.0
32.0,54,0.0,955.4,12.0,0.0,0.0,0.0,0.1,14,5,8,26.9124,75.7873,0.0
32.0,53,0.0,954.7,11.8,0.0,0.0,0.0,0.0,15,5,8,26.9124,75.7873,0.0
31.7,55,0.0,954.2,11.3,0.0,0.0,0.0,0.0,16,5,8,26.9124,75.7873,0.0
31.2,60,0.0,954.3,10.3,0.0,0.0,0.0,0.0,17,5,8,26.9124,75.7873,0.0
29.9,66,0.0,954.3,8.3,0.0,0.0,0.0,0.0,18,5,8,26.9124,75.7873,0.0
28.8,70,0.0,954.5,8.9,0.0,0.0,0.0,0.0,19,5,8,26.9124,75.7873,0.0
28.2,72,0.0,955.4,8.5,0.0,0.0,0.0,0.0,20,5,8,26.9124,75.7873,0.0
27.8,73,0.0,956.2,10.4,0.0,0.0,0.0,0.0,21,5,8,26.9124,75.7873,0.0
27.3,74,0.0,956.2,10.5,0.0,0.0,0.0,0.0,22,5,8,26.9124,75.7873,0.0
27.2,74,0.0,955.6,11.7,0.0,0.0,0.0,0.0,23,5,8,26.9124,75.7873,0.0
26.7,75,0.0,955.5,12.1,0.0,0.0,0.0,0.0,0,6,8,26.9124,75.7873,0.0
26.3,75,0.0,955.2,11.9,0.0,0.0,0.0,0.0,1,6,8,26.9124,75.7873,0.0
25.7,76,0.0,954.7,11.0,0.0,0.0,0.0,0.0,2,6,8,26.9124,75.7873,0.0
25.4,77,0.0,954.7,10.4,0.0,0.0,0.0,0.0,3,6,8,26.9124,75.7873,0.0
25.0,79,0.0,954.8,10.1,0.0,0.0,0.0,0.0,4,6,8,26.9124,75.7873,0.0
24.9,79,0.0,954.9,11.9,0.0,0.0,0.0,0.0,5,6,8,26.9124,75.7873,0.0
24.8,80,0.0,955.8,11.0,0.0,0.0,0.0,0.0,6,6,8,26.9124,75.7873,0.0
25.6,78,0.0,956.5,10.1,0.0,0.0,0.0,0.0,7,6,8,26.9124,75.7873,0.0
26.7,74,0.0,957.0,13.1,0.0,0.0,0.0,0.0,8,6,8,26.9124,75.7873,0.0
27.9,70,0.0,957.4,13.2,0.0,0.0,0.0,0.0,9,6,8,26.9124,75.7873,0.0
29.2,65,0.0,957.7,12.1,0.0,0.0,0.0,0.0,10,6,8,26.9124,75.7873,0.0
30.5,59,0.0,957.7,11.4,0.0,0.0,0.0,0.0,11,6,8,26.9124,75.7873,0.0
31.2,56,0.0,957.6,9.4,0.0,0.0,0.0,0.0,12,6,8,26.9124,75.7873,0.0
31.5,54,0.0,957.1,8.0,0.0,0.0,0.0,0.0,13,6,8,26.9124,75.7873,0.0
31.3,55,0.0,956.4,7.8,0.0,0.0,0.0,0.0,14,6,8,26.9124,75.7873,0.0
31.1,57,0.0,956.0,9.4,0.0,0.0,0.0,0.0,15,6,8,26.9124,75.7873,0.0
30.7,57,0.0,955.8,11.1,0.0,0.0,0.0,0.0,16,6,8,26.9124,75.7873,0.0
30.1,58,0.0,955.4,12.9,0.0,0.0,0.0,0.0,17,6,8,26.9124,75.7873,0.0
29.0,63,0.0,955.7,9.1,0.0,0.0,0.0,0.0,18,6,8,26.9124,75.7873,0.0
28.1,67,0.0,955.9,8.6,0.0,0.0,0.0,0.0,19,6,8,26.9124,75.7873,0.0
27.6,70,0.0,956.5,9.4,0.0,0.0,0.0,0.0,20,6,8,26.9124,75.7873,0.0
27.4,69,0.0,957.3,11.1,0.0,0.0,0.0,0.0,21,6,8,26.9124,75.7873,0.0
26.8,71,0.0,957.3,10.1,0.0,0.0,0.0,0.0,22,6,8,26.9124,75.7873,0.0
26.8,73,0.0,956.8,10.4,0.0,0.0,0.0,0.0,23,6,8,26.9124,75.7873,0.0
26.4,73,0.0,956.6,12.8,0.0,0.0,0.0,0.0,0,0,8,26.9124,75.7873,0.0
25.9,72,0.0,956.4,12.8,0.0,0.0,0.0,0.0,1,0,8,26.9124,75.7873,0.0
25.4,73,0.0,956.0,11.9,0.0,0.0,0.0,0.0,2,0,8,26.9124,75.7873,0.0
25.0,74,0.0,956.1,10.4,0.0,0.0,0.0,0.0,3,0,8,26.9124,75.7873,0.0
24.6,75,0.0,956.4,10.5,0.0,0.0,0.0,0.0,4,0,8,26.9124,75.7873,0.0
25.1,74,0.0,956.6,12.9,0.0,0.0,0.0,0.0,5,0,8,26.9124,75.7873,0.0
24.9,75,0.0,957.1,12.4,0.0,0.0,0.0,0.0,6,0,8,26.9124,75.7873,0.0
25.5,74,0.0,957.4,10.9,0.0,0.0,0.0,0.0,7,0,8,26.9124,75.7873,0.0
26.4,70,0.0,958.0,13.5,0.0,0.0,0.0,0.0,8,0,8,26.9124,75.7873,0.0
27.5,68,0.0,958.2,12.8,0.0,0.0,0.0,0.0,9,0,8,26.9124,75.7873,0.0
28.5,65,0.0,958.3,12.1,0.0,0.0,0.0,0.0,10,0,8,26.9124,75.7873,0.0
29.7,60,0.0,958.2,11.4,0.0,0.0,0.0,0.0,11,0,8,26.9124,75.7873,0.0
30.3,57,0.0,957.9,9.2,0.0,0.0,0.0,0.0,12,0,8,26.9124,75.7873,0.0
31.4,52,0.0,957.0,7.9,0.0,0.0,0.0,0.0,13,0,8,26.9124,75.7873,0.0
31.8,50,0.0,956.1,8.4,0.0,0.0,0.0,0.0,14,0,8,26.9124,75.7873,0.0
31.9,49,0.0,955.5,10.0,0.0,0.0,0.0,0.0,15,0,8,26.9124,75.7873,0.0
31.5,50,0.0,954.9,9.9,0.0,0.0,0.0,0.0,16,0,8,26.9124,75.7873,0.0
31.2,51,0.0,954.8,12.3,0.0,0.0,0.0,0.0,17,0,8,26.9124,75.7873,0.0
29.8,58,0.0,955.1,9.4,0.0,0.0,0.0,0.0,18,0,8,26.9124,75.7873,0.0
28.5,65,0.0,955.6,5.0,0.0,0.0,0.0,0.0,19,0,8,26.9124,75.7873,0.0
27.9,68,0.0,956.3,7.4,0.0,0.0,0.0,0.0,20,0,8,26.9124,75.7873,0.0
27.9,66,0.0,957.0,10.8,0.0,0.0,0.0,0.0,21,0,8,26.9124,75.7873,0.0
27.3,68,0.0,957.0,8.8,0.0,0.0,0.0,0.0,22,0,8,26.9124,75.7873,0.0
